full_text,username,screen_name,location,is_verified,quote_count,favorite_count,retweet_count,reply_count,created_at,tweet_id
"RT @AlexaBlackhear1: Well I found someone y'all can report the hell out of, please do so. This is unacceptable on so many levels, and even though this wasn't directed towards me it was directed towards a sister and I say NO and put my foot down to this kind of language
#lgtbqsafe
#TransLivesMatter https://t.co/OCD5y0pwbb",Salvo,SalvoTheBitchYT,Argentina,False,0,0,0,0,Fri Dec 18 14:44:30 +0000 2020,1.33994e+18
"RT @morgansherm_: On this clip from #AnotherElement Morgan Sherm discusses the recent uptick in transgender violence on #Clubhouse. 

The full episode is available anywhere you stream or watch podcasts.

#TransLivesMatter #podcast #Clubhouse #chicago https://t.co/lC1bBfHlpf",Mx. Ceanji,The_True_ceanji,NYC,False,0,0,0,0,Fri Dec 18 14:43:25 +0000 2020,1.33994e+18
"RT @morgansherm_: On this clip from #AnotherElement Morgan Sherm discusses the recent uptick in transgender violence on #Clubhouse. 

The full episode is available anywhere you stream or watch podcasts.

#TransLivesMatter #podcast #Clubhouse #chicago https://t.co/lC1bBfHlpf",Jamie Sonique Love ✨,ATLien_520,A State of Discomfort,False,0,0,0,0,Fri Dec 18 14:43:08 +0000 2020,1.33994e+18
"RT @morgansherm_: On this clip from #AnotherElement Morgan Sherm discusses the recent uptick in transgender violence on #Clubhouse. 

The full episode is available anywhere you stream or watch podcasts.

#TransLivesMatter #podcast #Clubhouse #chicago https://t.co/lC1bBfHlpf",anusha ft the spicy flu,AnushaLDN,UK,False,0,0,0,0,Fri Dec 18 14:42:49 +0000 2020,1.33994e+18
"RT @morgansherm_: On this clip from #AnotherElement Morgan Sherm discusses the recent uptick in transgender violence on #Clubhouse. 

The full episode is available anywhere you stream or watch podcasts.

#TransLivesMatter #podcast #Clubhouse #chicago https://t.co/lC1bBfHlpf",BIG MAMA,QUANNAMC,The Ghetto ,False,0,0,0,0,Fri Dec 18 14:38:26 +0000 2020,1.33994e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",Identité-T-Genre,TransIGenre,France,False,0,0,0,0,Fri Dec 18 14:34:42 +0000 2020,1.33994e+18
"#TRANSATTRACTEDMEN listen to the end 2021 Free yourself https://t.co/eSoa9O33ca via @YouTube 
,  #bisexual,  #discrimination ,   #translivesmatter,  #transgender  #transmurders,  ,#newsandpolitics, #journalism,    #transnews, #lesbian, #gayman ,#trannychaser,  #transattracted",Ravenovah,ravenishot,Everywhere,False,0,0,0,0,Fri Dec 18 14:23:38 +0000 2020,1.33994e+18
"RT @morgansherm_: On this clip from #AnotherElement Morgan Sherm discusses the recent uptick in transgender violence on #Clubhouse. 

The full episode is available anywhere you stream or watch podcasts.

#TransLivesMatter #podcast #Clubhouse #chicago https://t.co/lC1bBfHlpf",big sie.,imSeeRaw,"Upland, CA",False,0,0,0,0,Fri Dec 18 14:19:42 +0000 2020,1.33994e+18
"On this clip from #AnotherElement Morgan Sherm discusses the recent uptick in transgender violence on #Clubhouse. 

The full episode is available anywhere you stream or watch podcasts.

#TransLivesMatter #podcast #Clubhouse #chicago https://t.co/lC1bBfHlpf",Mo,morgansherm_,Chicago,False,10,10,34,2,Fri Dec 18 14:13:16 +0000 2020,1.33994e+18
"RT @yahyiaalzandani: hi great people ! I am a Yemeni trans man.
I left Yemen but still waiting in a temporary country for resettlement which is taking so long.
 I am out of money &amp; that terrifies me! 
Your donation will help me survive from being homeless. 
#TransLivesMatter
 https://t.co/A9XZ6NUNLd",Nada Ali,proud464,in world,False,0,0,0,0,Fri Dec 18 13:19:20 +0000 2020,1.33992e+18
"Told my whole family, all my friends and the local government that I was a woman and now I am pissed because my pregnancy test was negative. What am I doing wrong? #TransLivesMatter",RONOCojo🍊,RONOCojo,,False,0,0,0,0,Fri Dec 18 13:06:58 +0000 2020,1.33992e+18
"@sirenc0a #SAVEMAYA #TransLivesMatter 
I'm Maya and this is my Story ..
Please help me by share and donate :

https://t.co/dioFUknuuB",Maya,Maya24052097,,False,0,0,0,0,Fri Dec 18 12:33:16 +0000 2020,1.33991e+18
@gringa2504 @i_wokiee @katzenhai6 @metpoliceuk And you are doing more to propagate hate speech rather than safeguard trans lives  #TransLivesMatter,Richard Lewis,29bus,Poland,False,0,0,0,4,Fri Dec 18 09:32:24 +0000 2020,1.33987e+18
"#TransLivesMatter good day all. I read somewhere that since trans is a matter of gender and not sexual orientation, trans people may not want to be grouped under LGBT.

Rather than assume, I wanted to ask actual trans people. What do you prefer? LGBT or to be considered separate?",Catherine Roussel,FinallyAutistic,Cumbria,False,0,0,0,1,Fri Dec 18 08:58:38 +0000 2020,1.33986e+18
"RT @WyrmTamerXXX: ""Spider-Man doesn't kill.""

#blacklivesmatter #translivesmatter https://t.co/GohPMzASPt",John K.,Jm2GC,,False,0,0,0,0,Fri Dec 18 08:50:56 +0000 2020,1.33986e+18
"RT @ThePrincessKali: The stigma, censorship, and violence against Sex Workers (ALL SEX WORKERS) has to stop.  Sex workers deserve to be safe.

#InternationalDaytoEndViolenceAgainstSexWorkers #TransLivesMatter #SexWorkIsRealWork #SexWorkerRightsAreHumanRights",Becks,RebeccaCoster9,,False,0,0,0,0,Fri Dec 18 07:53:16 +0000 2020,1.33984e+18
"RT @ThePrincessKali: The stigma, censorship, and violence against Sex Workers (ALL SEX WORKERS) has to stop.  Sex workers deserve to be safe.

#InternationalDaytoEndViolenceAgainstSexWorkers #TransLivesMatter #SexWorkIsRealWork #SexWorkerRightsAreHumanRights",Sebastian Keys,XXXMrKeysXXX,,False,0,0,0,0,Fri Dec 18 07:36:36 +0000 2020,1.33984e+18
"@ginacarano @Disney needs to boot you for encouraging behavior that puts millions of people at risk. You're a horrible role model. #MaskUp 
Not to mention your anti-trans stance. Ugh...what an awful human being. #TransLivesMatter",ll bonnie,ll_bonnie,"Seattle, WA",False,0,0,0,0,Fri Dec 18 07:33:56 +0000 2020,1.33984e+18
"RT @ThePrincessKali: The stigma, censorship, and violence against Sex Workers (ALL SEX WORKERS) has to stop.  Sex workers deserve to be safe.

#InternationalDaytoEndViolenceAgainstSexWorkers #TransLivesMatter #SexWorkIsRealWork #SexWorkerRightsAreHumanRights",Heidi Joy/Holly Kingstown,heidijoypj,,False,0,0,0,0,Fri Dec 18 07:27:14 +0000 2020,1.33983e+18
"RT @ThePrincessKali: The stigma, censorship, and violence against Sex Workers (ALL SEX WORKERS) has to stop.  Sex workers deserve to be safe.

#InternationalDaytoEndViolenceAgainstSexWorkers #TransLivesMatter #SexWorkIsRealWork #SexWorkerRightsAreHumanRights",Helena Locke,ladominahelena,"Los Angeles, CA",False,0,0,0,0,Fri Dec 18 06:56:19 +0000 2020,1.33983e+18
"RT @ThePrincessKali: The stigma, censorship, and violence against Sex Workers (ALL SEX WORKERS) has to stop.  Sex workers deserve to be safe.

#InternationalDaytoEndViolenceAgainstSexWorkers #TransLivesMatter #SexWorkIsRealWork #SexWorkerRightsAreHumanRights",The Goddess Sydney,GoddessSydneyJ,"San Diego, CA",False,0,0,0,0,Fri Dec 18 06:55:34 +0000 2020,1.33983e+18
"Ignoring the abuse of others in our society because it does not directly effect you is contributing to the issue at hand. It is important to protect all people from police brutality, even if you do not agree with their way of life. #translivesmatter #blacklivesmatter #McSoc",Anaya McFadden,anaya_mcfadden,,False,0,0,0,0,Fri Dec 18 05:24:23 +0000 2020,1.3398e+18
"Well I found someone y'all can report the hell out of, please do so. This is unacceptable on so many levels, and even though this wasn't directed towards me it was directed towards a sister and I say NO and put my foot down to this kind of language
#lgtbqsafe
#TransLivesMatter https://t.co/OCD5y0pwbb","🏳️‍⚧️Alexa Blackheart, The First Tarnished🏳️‍⚧️",AlexaBlackhear1,mandalore,False,0,0,1,1,Fri Dec 18 05:21:46 +0000 2020,1.3398e+18
"RT @ThePrincessKali: The stigma, censorship, and violence against Sex Workers (ALL SEX WORKERS) has to stop.  Sex workers deserve to be safe.

#InternationalDaytoEndViolenceAgainstSexWorkers #TransLivesMatter #SexWorkIsRealWork #SexWorkerRightsAreHumanRights",KINK & LINK 💕,kinkandlink,"Seattle, WA",False,0,0,0,0,Fri Dec 18 05:13:16 +0000 2020,1.3398e+18
"RT @ThePrincessKali: The stigma, censorship, and violence against Sex Workers (ALL SEX WORKERS) has to stop.  Sex workers deserve to be safe.

#InternationalDaytoEndViolenceAgainstSexWorkers #TransLivesMatter #SexWorkIsRealWork #SexWorkerRightsAreHumanRights",Goddess Charlotte ✨Bday🎂1/28✨,kinkybarbiedom,"Seattle, San Francisco",False,0,0,0,0,Fri Dec 18 04:50:12 +0000 2020,1.3398e+18
"@JErickson85 @SepiShyne Thank you John and Sepi for everything you are and do for the trans/enby communities. We are VERY GRATEFUL!!!
#TransLivesMatter #AllBlackLivesMatter",Lindsey Deaton (she/ella),BLindseyDeaton,"Los Angeles, CA",False,0,0,0,0,Fri Dec 18 04:45:53 +0000 2020,1.33979e+18
"Guest Co Host: Amber M.
#PoseFX #MjRodriguez #IndyaMoore #DomoniqueJackson #AngelicaRoss #HailieSahar #AlexiaGarcia #BillyPorter #RyanJamalSwain #DyllonBurnside #AngelCuriel #ChristopherMeloni #Vogue #TransLivesMatter #LGBTQ #podcast
#HouseofEvangelista
https://t.co/9IP1tZg5sk",Mike Brooklyn,MikeBrooklyn,,False,0,0,1,0,Fri Dec 18 04:39:49 +0000 2020,1.33979e+18
"Guest Co Host: Kym
#StopTheHate #StopTheKillings #LGBTQ #truecrime #houseofxtravaganza #houseofdupree #ColdCase #AllBlackLivesMatter #TransLivesMatter #podcasts #socialjustice #NBC4 #ATL #NOLA #NYC #AJC #ChynaGibson #LorenaXtravaganza
#TraceyThompson 
https://t.co/W9nBhiUeEa",Mike Brooklyn,MikeBrooklyn,,False,0,0,1,0,Fri Dec 18 04:39:05 +0000 2020,1.33979e+18
"RT @ThePrincessKali: The stigma, censorship, and violence against Sex Workers (ALL SEX WORKERS) has to stop.  Sex workers deserve to be safe.

#InternationalDaytoEndViolenceAgainstSexWorkers #TransLivesMatter #SexWorkIsRealWork #SexWorkerRightsAreHumanRights",Wiley Wolfe 🔥 LA Dominatrix,WileyxWolfe,,False,0,0,0,0,Fri Dec 18 04:16:12 +0000 2020,1.33979e+18
@97R4CHA omg not u transitioning #TransLivesMatter,kylie,chnxmanaj,nicki | skz | twice,False,0,0,0,0,Fri Dec 18 04:14:26 +0000 2020,1.33979e+18
"RT @OWLSI1: @PattyArquette @marcorubio TRANS LIVES do NOT have equality
in EMPLOYMENT! and HOUSING!

gofundme:
https://t.co/DI35SxmlUt

* we are able to donate $5+
and remain anonymous if we would like

$5 from MANY = FEEDING people

#BLM #LGBTQ #TRANSLIVESMATTER #BTLM #BlackTransLivesMatter https://t.co/JnDtw6Ej3O",🦉OWLSI- Old White Lady Said it 🖤🤎🤍💗🧡💛💚💙💜,OWLSI1,Southern Cali,False,0,0,0,0,Fri Dec 18 04:14:06 +0000 2020,1.33979e+18
"RT @MikeBrooklyn: Guest Co Host: Amber M.
#PoseFX #MjRodriguez #IndyaMoore #DomoniqueJackson #AngelicaRoss #HailieSahar #AlexiaGarcia #BillyPorter #RyanJamalSwain #DyllonBurnside #AngelCuriel #ChristopherMeloni #Vogue #TransLivesMatter #LGBTQ #podcasts
#HouseofEvangelista
https://t.co/9IP1tZg5sk",Mike Brooklyn,MikeBrooklyn,,False,0,0,0,0,Fri Dec 18 03:04:17 +0000 2020,1.33977e+18
"RT @MikeBrooklyn: Guest Co Host: Kym
#StopTheHate #StopTheKillings #LGBTQ #truecrime #houseofxtravaganza #houseofdupree #ColdCase #AllBlackLivesMatter #TransLivesMatter #podcasts #socialjustice #NBC #ATL #NOLA #NYC #AJC #ChynaGibson #LorenaXtravaganza
#TraceyThompson 
https://t.co/W9nBhiUeEa",Mike Brooklyn,MikeBrooklyn,,False,0,0,0,0,Fri Dec 18 03:04:12 +0000 2020,1.33977e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",Foumo,lamno0ne,¯\_(ツ)_/¯,False,0,0,0,0,Fri Dec 18 02:55:07 +0000 2020,1.33977e+18
Thank you so much! #TRANSLIVESMATTER https://t.co/jc8VWDkkgA,SullenRiotPhotography,_SRPhotography,"London, England",False,0,0,0,0,Fri Dec 18 02:51:01 +0000 2020,1.33977e+18
"RT @queerstreetart: “Dear trans sibling survivor, despite how they’ve tried to silence all our brilliance, we are still here.” — @jessxsnow  ad takeover for Art In Ad Places in NYC.

Photo by @TheDustyRebel 

#TransLivesMatter 
https://t.co/L53yT5c7ys https://t.co/p3cwh0SWvo",JESS X. SNOW 👁,jessxsnow,Lenape Land,False,0,0,0,0,Fri Dec 18 02:25:20 +0000 2020,1.33976e+18
"To my fellow Trans Brothers 🏳️‍⚧️💙
#LGBTQFamily #TransRightsAreHumanRights #TransLivesMatter https://t.co/NhApeh76wI",𝔢𝔩𝔦𝔬𝔱 🐝 (𝐻𝑒/𝑇ℎ𝑒𝑦),IAmMightyPotato,Been in Purgatory for 23 years,False,1,1,1,0,Fri Dec 18 00:46:54 +0000 2020,1.33973e+18
"RT @OWLSI1: Christmas presents?

TRANS LIVES do NOT have equality
in EMPLOYMENT! and HOUSING!😭

gofundme:
https://t.co/DI35SxmlUt

* we are able to donate $5+
and remain anonymous if we would like

$5 from MANY = FEEDING people

#BLM #LGBTQ #TRANSLIVESMATTER #BTLM #BlackTransLivesMatter https://t.co/2DQNBjolxB",Meagan Meehan,MeaganResists,"Pacific North West, Washington",False,0,0,0,0,Thu Dec 17 23:55:46 +0000 2020,1.33972e+18
"RT @OWLSI1: Christmas presents?

TRANS LIVES do NOT have equality
in EMPLOYMENT! and HOUSING!😭

gofundme:
https://t.co/DI35SxmlUt

* we are able to donate $5+
and remain anonymous if we would like

$5 from MANY = FEEDING people

#BLM #LGBTQ #TRANSLIVESMATTER #BTLM #BlackTransLivesMatter https://t.co/2DQNBjolxB",🦉OWLSI- Old White Lady Said it 🖤🤎🤍💗🧡💛💚💙💜,OWLSI1,Southern Cali,False,0,0,0,0,Thu Dec 17 23:51:34 +0000 2020,1.33972e+18
"RT @ThePrincessKali: The stigma, censorship, and violence against Sex Workers (ALL SEX WORKERS) has to stop.  Sex workers deserve to be safe.

#InternationalDaytoEndViolenceAgainstSexWorkers #TransLivesMatter #SexWorkIsRealWork #SexWorkerRightsAreHumanRights",What The Kink? Podcast,WhatTheKinkPod,,False,0,0,0,0,Thu Dec 17 23:21:02 +0000 2020,1.33971e+18
Keep dreaming. #spanishirishgoddess #betterthanyou #TransIsBeautiful #TransLivesMatter #TransRightsAreHumanRights #NewProfilePic https://t.co/cfQB8I6Nc3,Leta Rose Howard 🇪🇸🇮🇪🇪🇸🇮🇪🇪🇸,LetaRoseBeast,,False,0,0,0,0,Thu Dec 17 23:05:46 +0000 2020,1.33971e+18
"Kimberly Fial was a ""proud trans woman"" who ""loved bright colors"" and could ""draw a laugh out of people around her."" Her loved ones said she was ""a kind and loving person"" with ""a twinkle in her eye.""

We remember her life, and we mourn with her loved ones.

#TransLivesMatter",Trans Empowerment Project,trans_empowered,,False,0,0,0,0,Thu Dec 17 23:05:03 +0000 2020,1.33971e+18
"We are saddened to hear of the death of Kimberly Fial, a 55-year-old trans woman who lived in San Jose, California.

She was killed on November 22. At least 41 trans people have been killed this year. Each and every one of their lives mattered.

#TransLivesMatter https://t.co/UeOw6TdHF9",Trans Empowerment Project,trans_empowered,,False,0,0,0,0,Thu Dec 17 23:00:32 +0000 2020,1.33971e+18
"A High Court Decision in Britain Puts Trans People Everywhere at Risk....

#Pride #WontBeErased #StopTheHate #EqualityAct #NoTransBan 
#TransIsBeautiful #TransLivesMatter #DefyTheName #LoveIsLove
https://t.co/3Xu0zg3leE",Jhawn Paul,PinkSheepNews,"Collinsport, Maine",False,0,0,0,0,Thu Dec 17 23:00:32 +0000 2020,1.33971e+18
"Guest Co Host: Amber M.
#PoseFX #MjRodriguez #IndyaMoore #DomoniqueJackson #AngelicaRoss #HailieSahar #AlexiaGarcia #BillyPorter #RyanJamalSwain #DyllonBurnside #AngelCuriel #ChristopherMeloni #Vogue #TransLivesMatter #LGBTQ #podcasts
#HouseofEvangelista
https://t.co/9IP1tZg5sk",Mike Brooklyn,MikeBrooklyn,,False,0,0,1,0,Thu Dec 17 22:45:34 +0000 2020,1.3397e+18
"Guest Co Host: Kym
#StopTheHate #StopTheKillings #LGBTQ #truecrime #houseofxtravaganza #houseofdupree #ColdCase #AllBlackLivesMatter #TransLivesMatter #podcasts #socialjustice #NBC #ATL #NOLA #NYC #AJC #ChynaGibson #LorenaXtravaganza
#TraceyThompson 
https://t.co/W9nBhiUeEa",Mike Brooklyn,MikeBrooklyn,,False,0,0,1,0,Thu Dec 17 22:44:56 +0000 2020,1.3397e+18
"I got this @gorillaz X @superplastic 2D figure the other day for my birthday, I can't wait for my JANKY series 3 figures to come!

#LGBT #rainbowLGBTQ #Gorillaz #art #TransLivesMatter #streamer #music https://t.co/k9gQLsnvEg",Sinbook,Sinbook2,Space,False,0,0,0,0,Thu Dec 17 22:37:13 +0000 2020,1.3397e+18
"The stigma, censorship, and violence against Sex Workers (ALL SEX WORKERS) has to stop.  Sex workers deserve to be safe.

#InternationalDaytoEndViolenceAgainstSexWorkers #TransLivesMatter #SexWorkIsRealWork #SexWorkerRightsAreHumanRights",Princess Kali,ThePrincessKali,"Bay Area, CA",False,0,0,15,1,Thu Dec 17 22:19:39 +0000 2020,1.3397e+18
"RT @DaegenMichelle: Trans lives are more important than cis feelings. Trans lives are more important than cis feelings. Trans lives are more important than cis feelings. Trans lives are more important than cis feelings. Trans lives are more important than cis feelings.

#TransLivesMatter",Jorden,cap_jrm,,False,0,0,0,0,Thu Dec 17 22:19:24 +0000 2020,1.3397e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",Sissy Luci 🎉 $5 BDAY Sale 🎉 Top 5% OF,cutesy_succubus,CashApp $cutiesuccubus,False,0,0,0,0,Thu Dec 17 22:09:39 +0000 2020,1.33969e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",Clayton,im_clayton1,Bordeaux,False,0,0,0,0,Thu Dec 17 21:16:58 +0000 2020,1.33968e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",Tropical Gouine 🖤💜🤍,hermelamelo,,False,0,0,0,0,Thu Dec 17 20:45:39 +0000 2020,1.33967e+18
"RT @DaegenMichelle: Trans lives are more important than cis feelings. Trans lives are more important than cis feelings. Trans lives are more important than cis feelings. Trans lives are more important than cis feelings. Trans lives are more important than cis feelings.

#TransLivesMatter",Jackie Knoph,jackieknoph,"Joplin, MO",False,0,0,0,0,Thu Dec 17 20:30:33 +0000 2020,1.33967e+18
"Remembrance, Resilience, and Response: Addressing An Epidemic of Violence Against Trans and Non-Binary People
#antifa #translivesmatter #blacktranslivesmatter #nonbinarylivesmatter https://t.co/ve0eaR0hD1",🧲✨,OKaMustMan,,False,0,0,0,0,Thu Dec 17 20:28:40 +0000 2020,1.33967e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",Mila,Milatrud11,,False,0,0,0,0,Thu Dec 17 20:27:38 +0000 2020,1.33967e+18
"A New York Jail Forced a Trans Woman Into a Men’s Facility
#antifa #translivesmatter #blacktranslivesmatter #nonbinarylivesmatter https://t.co/kI1PVuJN7D via @aclu",🧲✨,OKaMustMan,,False,0,0,0,0,Thu Dec 17 20:26:27 +0000 2020,1.33967e+18
"Learn more about our latest work on pressing civil liberty issues.
#antifa #translivesmatter #blacktranslivesmatter #nonbinarylivesmatter #genderdiversity https://t.co/wOtyM3J7EH",🧲✨,OKaMustMan,,False,0,0,0,0,Thu Dec 17 20:25:31 +0000 2020,1.33967e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",𓆏 certified nice lesbian 🥺,FlowerchildNani,Howl’s castle  ,False,0,0,0,0,Thu Dec 17 20:19:03 +0000 2020,1.33967e+18
"Police officer handed life sentence for killing trans woman Hande Buse Şeker 
#antifa #sexworkerlivesmatter #translivesmatter #HandeBuseSeker #AbolishThePolice #turkey  https://t.co/fVJEhojcCF",🧲✨,OKaMustMan,,False,0,0,0,0,Thu Dec 17 20:15:15 +0000 2020,1.33967e+18
"AOC Said ""Sex Work Is Work"" in Response to New York Post Hit Piece on a Paramedic With an OnlyFans https://t.co/Pjcx7lQooJ
#antifa #sexworkerlivesmatter #fightchristianity #translivesmatter",🧲✨,OKaMustMan,,False,0,0,0,0,Thu Dec 17 20:07:23 +0000 2020,1.33966e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",Darren • ton damoiseau Ω turbo boloss,GroDarrenEllis,Commi ouvertes,False,0,0,0,0,Thu Dec 17 20:05:01 +0000 2020,1.33966e+18
"RT @DrFionaBisshop: This is the extraordinary body of work #bridgetflack left behind. She wanted people to read it after she had gone. Please do. It is a beautiful gift. #translivesmatter

https://t.co/GNxqiRFTE3",staticrainbow,artist0at0work,,False,0,0,0,0,Thu Dec 17 20:04:30 +0000 2020,1.33966e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",Maeve 🔞,QueerMaeve,Eldritch // 🇫🇷,False,0,0,0,0,Thu Dec 17 20:04:29 +0000 2020,1.33966e+18
"RT @FreeNationProd: #InMemoriamOf Riah Milton 

We remember another proud, beautiful, and loved transwoman. She was a joy to be around and will be remembered by many.

#SayHerName #TransLivesMatter #BlackTransLivesMatter #BLM #NeverForget #BlackLivesMatter #RestInPower #RestInPeace #FNProds https://t.co/ksiLDJwosR",staticrainbow,artist0at0work,,False,0,0,0,0,Thu Dec 17 19:59:39 +0000 2020,1.33966e+18
RT @ClaireChevrier2: Beautiful step forward for Ohio! #translivesmatter https://t.co/k78oAm2ifG,staticrainbow,artist0at0work,,False,0,0,0,0,Thu Dec 17 19:58:09 +0000 2020,1.33966e+18
"RT @itsnicole84: Oh Bridget, my heart is broken

💖💙🤍

#TransLivesMatter #LGBTQI https://t.co/mUODMQOjnD",staticrainbow,artist0at0work,,False,0,0,0,0,Thu Dec 17 19:57:47 +0000 2020,1.33966e+18
"RT @LeeJCarnie: To my trans &amp; queer fam reeling from the heartbreaking news about Bridget Flack. It’s ok to take time to hold each other close and grieve. When you’re ready, let’s channel our rage into action. #TransLivesMatter",staticrainbow,artist0at0work,,False,0,0,0,0,Thu Dec 17 19:57:16 +0000 2020,1.33966e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",l’🌶,larissa_blhe,m*rt aux porcs,False,0,0,0,0,Thu Dec 17 19:55:31 +0000 2020,1.33966e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",LNA,kanekienela,,False,0,0,0,0,Thu Dec 17 19:50:48 +0000 2020,1.33966e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",Sunny,_sunny__06,,False,0,0,0,0,Thu Dec 17 18:42:43 +0000 2020,1.33964e+18
"@__d0_0p__ we are pro sexwork.because sexwork is work like other work.sometimes we retweet https://t.co/w269Nc8dOD twitter accounts to support them 😔🥺 sorry

or was it the pic from hagia sophia church woman protest?

#sexworkiswork #LeaveNoOneBehind #sexworkerlivesmatter #translivesmatter",🧲✨,OKaMustMan,,False,0,0,0,1,Thu Dec 17 17:52:09 +0000 2020,1.33963e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",Talk to me about my ocs,W0lfSnake,,False,0,0,0,0,Thu Dec 17 17:46:11 +0000 2020,1.33963e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",100% Cherry-Cola,abillionandtwo,She/Her ,False,0,0,0,0,Thu Dec 17 17:45:43 +0000 2020,1.33963e+18
"@sammie_grace70 #SAVEMAYA #TransLivesMatter 
I'm Maya and this is my Story ..
Please help me by share and donate :

https://t.co/dioFUknuuB",Maya,Maya24052097,,False,0,0,0,0,Thu Dec 17 17:29:59 +0000 2020,1.33962e+18
RT @imarajones: I am excited to be joining @BrianLehrer at 11:40 am today to talk shopping trans businesses &amp; tonight at 7 PM on my @TheGreeneSpace program #LivesAtAtake with trans entrepreneurs. https://t.co/qT3JxozRs9 #TransLivesMatter #BlackTransLivesMatter @translashmedia https://t.co/VxXLdnuM18 https://t.co/JTZZ6kIxKU,Zola🦋,ZolaJourdan,"Baltimore, MD",False,0,0,0,0,Thu Dec 17 17:10:33 +0000 2020,1.33962e+18
RT @imarajones: I am excited to be joining @BrianLehrer at 11:40 am today to talk shopping trans businesses &amp; tonight at 7 PM on my @TheGreeneSpace program #LivesAtAtake with trans entrepreneurs. https://t.co/qT3JxozRs9 #TransLivesMatter #BlackTransLivesMatter @translashmedia https://t.co/VxXLdnuM18 https://t.co/JTZZ6kIxKU,Robin S -Hersh,rhersh12,"New York, NY",False,0,0,0,0,Thu Dec 17 16:55:14 +0000 2020,1.33962e+18
RT @imarajones: I am excited to be joining @BrianLehrer at 11:40 am today to talk shopping trans businesses &amp; tonight at 7 PM on my @TheGreeneSpace program #LivesAtAtake with trans entrepreneurs. https://t.co/qT3JxozRs9 #TransLivesMatter #BlackTransLivesMatter @translashmedia https://t.co/VxXLdnuM18 https://t.co/JTZZ6kIxKU,Jessie Hargrove,jessiejhargrove,New York City,False,0,0,0,0,Thu Dec 17 16:45:59 +0000 2020,1.33961e+18
"RT @TDoRinfo: A 17 year old #trans girl named Fouad died by suicide in Lille (France) on 15 Dec 2020 after her school publicly humiliated her.  #justicepourfouad #SayHerName #TransLivesMatter #TDoR 

https://t.co/zmFEX34M1L",Ade 🇫🇷 🇨🇻 φ,SBrother27,Berlin,False,0,0,0,0,Thu Dec 17 16:41:41 +0000 2020,1.33961e+18
